,created_at,text,coordinates
1339,2013-10-24 16:05:10+00:00,#Boulder bound to marry these two lovebirds #PeteAndAdeAreGettinHitched @ Boston Logan International… http://t.co/hVRUmpT8Aa,"[-71.01667643, 42.36650312]"
1340,2013-10-24 04:54:39+00:00,Saw a fabulous shooting star over #Boulder @ 9:20pm. It seemed 2hang low &amp; had a long trail. We think it was a good luck sign for our band!,"[-105.14612073, 39.99234511]"
1341,2013-10-23 20:24:52+00:00,#roadcycling #boulder @ NCAR - National Center for Atmospheric Research http://t.co/BvlZLF6Spo,"[-105.27468611, 39.97885334]"
1342,2013-10-24 22:24:17+00:00,Approach for #den from #fat @united heading home to #boulder @ Denver International Airport (DEN) http://t.co/AZC7ixKp8d,"[-104.67378616, 39.85029262]"
1343,2013-10-24 17:59:22+00:00,I'll miss my favorite coffee shop!  #loyal #Boulder (@ Spruce Confections) http://t.co/LOW9UgKQg8,"[-105.285376, 40.016838]"
1344,2013-10-25 01:08:23+00:00,Dinner w/ Aunt Sharon &amp; Uncle Doug at #TheMed in #Boulder! They bring a little bit of home whenever… http://t.co/VUQxaPshNp,"[-105.28197922, 40.01632419]"
1345,2013-10-23 18:00:48+00:00,Everybody's talkin about that #jcole concert last night. What about that #soldout @disclosure show in #boulder,"[-104.66287611, 38.22364083]"
1346,2013-10-23 10:48:02+00:00,Todos escalamos . Hasta los niños / #boulder #tornamesa http://t.co/mrXMvA4873,"[-71.51894832, -32.92558057]"
1347,2013-10-22 19:21:41+00:00,"Colorado Scenery, not much of this in Vegas. #boulder #colorado #boulderfalls #nature #beautiful @… http://t.co/RYYGlKjYPf","[-105.28624892, 40.01444684]"
1348,2013-10-22 22:56:24+00:00,Spotted some #kindawesome folks from @shineboulder climbing in #boulder today! @ Mount Sanitas http://t.co/G1wrtn66fw,"[-105.29586329, 40.02078771]"
1349,2013-10-22 14:42:30+00:00,What a gorgeous morning in #cosprings!!! #cowx,"[-104.81729157, 38.85025013]"
1350,2013-10-23 15:53:19+00:00,"Colorado has 3 out of 6 top performing startup cities in #Cleantech #Boulder being one. 1,700 cleantech companies with 300 focused in Energy","[-105.08318212, 40.58220465]"
1351,2013-10-23 07:44:20+00:00,Holy shit @disclosure #boulder,"[-105.27964873, 40.01078311]"
1352,2013-10-23 08:17:22+00:00,#fall #cuboulder #boulder #colorado @ CU: Newton Court Apartments http://t.co/KxzOAnWm9s,"[-105.2649415, 40.01333976]"
1353,2013-10-23 10:46:15+00:00,"Scar , así me quedaron las manos después del #boulder ... Una marca más para mi http://t.co/LI2HPiKG0N","[-71.51889685, -32.92552243]"
1354,2013-10-23 04:56:04+00:00,Love this guy :) #nick #sushi #hapa #bestfriend #funtimes #boulder #colorado @ Hapa Sushi Grill &amp; Sake… http://t.co/phrQLtSudu,"[-105.280749, 40.017823]"
1355,2013-10-22 18:08:40+00:00,Fall is my favorite season #boulder #universityofcolorado #colorado #flatirons #bluesky #mountains… http://t.co/jGMxIUFN4u,"[-105.24873698, 39.99003199]"
1356,2013-10-22 15:14:54+00:00,Hard to beat Snooze in #Boulder (at @SnoozeAmeatery) http://t.co/e0qDO5f3DA,"[-105.27422316, 40.01911197]"
1357,2013-10-23 15:56:48+00:00,Amazing @disclosure show last night!!! #boulder #disclosure #perrrtytime #babenight @kloveitchka… http://t.co/VvvvgTCgS4,"[-105.27730954, 40.01918011]"
1358,2013-10-23 16:48:33+00:00,It's fall! #fall #leaves #boulder #colorado #sugar #dogsofinstagram #puppy #love #babygirl @ Beach Park http://t.co/1S0FsifiTV,"[-105.27656651, 40.00507919]"
1359,2013-10-23 17:25:34+00:00,"Congrats Ingrid!! “@boulderidea: Ingrid Alongi, @QuickLeft CEO, to receive #Boulder Entrepreneur of Year award woot! http://t.co/EThQw7hRP6”","[-104.67833777, 39.86053319]"
1360,2013-10-22 19:17:54+00:00,Only Colorado would be 62 one day and snowing the next #Boulder #Colorado http://t.co/z1MEOqgPQW,"[-105.27033304, 40.00819385]"
1361,2013-10-22 00:21:42+00:00,Good evening #Boulder. @ Boulder County Courthouse http://t.co/wGgBWlauZj,"[-105.27801179, 40.018548]"
1362,2013-10-21 18:06:34+00:00,Delicious Beer-cheese soup from twistedpinebrewery #coloradobeer #cheese #Boulder #Colorado @ Twisted… http://t.co/ypjJfV0CkZ,"[-105.251168, 40.02044678]"
1363,2013-10-21 16:57:34+00:00,#Boulder City behind me on route to #Hoover Dam looking down onto Lake Mead http://t.co/VVPJwPQ80l,"[-114.84448495, 35.98150578]"
1364,2013-10-21 22:42:04+00:00,"Found this #soda at @rocketfizz candy shop in #Boulder today ""Marion Berry flavored"" @ Pearl Street Mall http://t.co/VMDRSoTKMN","[-105.27878987, 40.01806013]"
1365,2013-10-21 20:32:27+00:00,#np You can't be a pimp and a prostitute too. #mondayfunday #Boulder #neversropexploring,"[-105.25864642, 40.00423207]"
1366,2013-10-21 14:39:59+00:00,Frosty morning run with snow on Long's Peak. Love this place I call home. #cowx #boulder #runchat @… http://t.co/5PFU3YKFIf,"[-105.12392832, 40.00317441]"
1367,2013-10-21 14:29:51+00:00,A spectacular freezing fall morning #freezing #freezingfog #hoarfrost #boulder @ Harlow Platts Park http://t.co/7x4ZQVCMrd,"[-105.24769306, 39.97478515]"
1368,2013-10-22 03:13:59+00:00,#AASHTO Annual Meeting wrapping up.  @CDOT  honored to have hosted our transportation colleagues in Denver this past week. @aashtospeaks,"[-104.99961186, 39.74921167]"
1369,2013-10-21 22:30:15+00:00,One of my favorite stretches of road to run in #boulder. #monarchroad. @CrowieAlexander @Mirindacarfrae http://t.co/1wwkWT6Jrp,"[-104.67160144, 39.86298882]"
1370,2013-10-21 15:44:18+00:00,On airport shuttle to Fresno (insert gagging noise here) for the week-will miss #boulder @ Alfalfa's… http://t.co/0mwdNJsjeN,"[-105.27917854, 40.01370774]"
1371,2013-10-21 22:58:11+00:00,#Boulder hikers: just spotted three bears downhill from Mesa trail between north &amp; south Shanahan ridge trails. Be careful.,"[-105.28055356, 39.96331367]"
1372,2013-10-21 16:53:48+00:00,Forgot how much I loved this place #Boulder #303 http://t.co/3bPBi3VtNS,"[-105.22223761, 39.98737058]"
1373,2013-10-21 14:35:36+00:00,Dreamy #boulder @ Harlow Platts Park http://t.co/8F2UbApToS,"[-105.24769306, 39.97478515]"
1374,2013-10-21 22:53:59+00:00,@cdotcastro Toronto show in the works at all? Maybe after the tape drops ? #cdot you're a beast !,"[-79.37804762, 43.66142823]"
1375,2013-10-21 00:05:42+00:00,Delicious almond milk chai in #Boulder on a wonderful snowy day :) http://t.co/CJjvGjkd14,"[-105.28223886, 40.01760677]"
1376,2013-10-20 23:29:22+00:00,"Big aggregates mixed in with rain. Sitting in the brightband here in Broomfield, CO. #cowx http://t.co/j3cNBuRKXp","[-105.04128006, 39.92413812]"
1377,2013-10-22 05:28:44+00:00,#swag #fall #boulder ? #sharis #postworkout #autumn #cold #milerun #hastag #pie @ Shari's Restaurant http://t.co/k2cgaqTBjQ,"[-122.31487938, 47.82212126]"
1378,2013-10-20 17:45:32+00:00,Sunday mornings are nice #boulder #coffeeshop @ The Laughing Goat http://t.co/c6leVjO0g6,"[-105.27311982, 40.019321]"
1379,2013-10-20 17:56:34+00:00,View from the top of the #SecondFlatiron in #ChautauquaPark ... #boulder #coloradocameraclub… http://t.co/mhRotvXzkK,"[-105.29349446, 39.989882]"
1380,2013-10-20 08:01:45+00:00,"lemme get a kale quinoa flaxseed pizza.
#Boulder","[-104.99807346, 39.75026893]"
1381,2013-10-19 18:19:43+00:00,"Sunny, 60s, mountains, happy hippies everywhere...I wouldn't want to live anywhere else! #boulder… http://t.co/GMPoLT7Z8C","[-105.28267082, 39.9989616]"
1382,2013-10-20 21:24:25+00:00,Who's ready for round two? 💦💧 #boulder http://t.co/EEuwDEfI88,"[-105.26023478, 40.05117409]"
1383,2013-10-20 08:15:30+00:00,"Well this guy is carrying around an entire tree that he plans to ""smoke later"" #boulder http://t.co/eWumNFcdx3","[-105.27119804, 40.0103025]"
1384,2013-10-20 14:39:30+00:00,In a corn maze w/ @yoavlurie #fall #boulder #latergram @ Cottonwood Farms http://t.co/3g5lbIsDmv,"[-105.17888776, 40.01305397]"
1385,2013-10-20 05:59:25+00:00,reopen back the spot at #guadamai #boulder #malaysia @ Xtreme Park Gua Damai http://t.co/3tUfDit4cz,"[101.68757478, 3.24816956]"
1386,2013-10-20 01:12:07+00:00,"Ok #boulder, you're not that bad  #lyonssnob @ Doudy Draw http://t.co/3gJ3hp2Vye","[-105.2595, 39.91983333]"
1387,2013-10-20 23:06:00+00:00,"Every time it rains in Boulder again, I'm prepared to build an ark #boulderflood","[-105.25558929, 40.01003972]"
1388,2013-10-19 20:15:28+00:00,NUFS set up..come thru Colorado! #RockersRumble8 #Boulder #CU Buffalos #Colorado #nufsed @ Glenn… http://t.co/fdjKFKr1L9,"[-105.271728, 40.006741]"
1389,2013-10-20 23:11:56+00:00,"It's snowing, might as well have a beer. #boulder (@ Lazy Dog Sports Bar &amp; Grill) http://t.co/9DBc8F8lKQ","[-105.27755531, 40.01821323]"
1390,2013-10-20 16:52:43+00:00,Sunday Karate in the Park #boulder #fall @ Settler's Park http://t.co/6jcO8LnKqo,"[-105.29556605, 40.01429895]"
1391,2013-10-20 12:12:35+00:00,"“@mercedesleigha: Ready to go home ✈️ #noplacelikehome #Denver #Boulder”
🌄","[-87.02708693, 41.46971669]"
1392,2013-10-20 23:08:28+00:00,Here comes the snow. #Boulder @ South Boulder http://t.co/71FacWqmDv,"[-105.24016816, 39.97161659]"
1393,2013-10-20 19:56:03+00:00,Pretty psyched to have my CoCoRaHS weather gauge up and my training done. Now I need some rain. #cowx http://t.co/PMqi1Wqpil,"[-105.085193, 40.002647]"
1394,2013-10-19 19:16:45+00:00,The plus about riding the bus to #Boulder: I get to look at the snow capped mountains. #FuckingLoveColorado,"[-105.0017262, 39.76021295]"
1395,2013-10-20 15:43:02+00:00,Such a fun Pilates introduction this morning with our team!  Check out Pat Guyton Pilates in #Boulder #amazing http://t.co/KCtgbnkMJB,"[-105.24891732, 40.03615857]"
1396,2013-10-20 03:23:13+00:00,Starting with #boulder at #boulderlandia ..this time wasn't easy #mexico #mx #arboledas @ Boulderlandia http://t.co/924d9f7eDM,"[-99.241566, 19.561535]"
1397,2013-10-20 15:01:33+00:00,Lovely to be back in #boulder (@ Mount Sanitas Summit) http://t.co/5wbo9ZLNiM,"[-105.30527097, 40.034365]"
1398,2013-10-20 03:08:46+00:00,#Boulder #Colorado #kuwait @ Starbuks http://t.co/VrZ5NGIa0d,"[-105.2546773, 40.0164479]"
1399,2013-10-19 21:32:07+00:00,Good times last night #boulder http://t.co/NH2TrFZgfG,"[-105.27902, 40.041347]"
1400,2013-10-19 17:04:35+00:00,Just another crappy day in #Boulder HaHa #gobuffs http://t.co/7HWd7vpYOR,"[-105.266122, 40.009887]"
1401,2013-10-18 16:16:52+00:00,I WOKE UP ND THRS SNOW ON TH GRND!❄️ #Boulder #snow #ILiveInNarnia http://t.co/bcXBT6HsBq,"[-105.26619465, 40.00664513]"
1402,2013-10-19 13:23:17+00:00,Makens in morning. Makens in the evening. Makens 24/7. Lucky for us! @7NewsNOW @MattMakens247Wx  #cowx,"[-104.879321, 39.7052797]"
1403,2013-10-19 07:10:05+00:00,"What's going on in #Boulder, #Colorado? Check out this great new app for news and weather! http://t.co/z0qnrIfUG9","[-105.277073, 40.037482]"
1404,2013-10-18 15:55:18+00:00,Colorado autumn. #boulder #pearlstreetpow @ Paradox Sports http://t.co/ARhYLrMXnU,"[-105.28127136, 40.01658909]"
1405,2013-10-18 15:59:43+00:00,A beautiful sight in #Boulder this morning with a fresh coat of #snow having fallen overnight. Anyone… http://t.co/DfGsaltXYK,"[-105.24262533, 40.02013389]"
1406,2013-10-18 17:59:52+00:00,#snow #morning #colorado #Boulder #CO #2013 #school #CU #Nice @ CU: Leeds School of Business http://t.co/66T82rEsxg,"[-105.26340413, 40.00597465]"
1407,2013-10-18 17:55:45+00:00,"Hello Colorado ! 
Sunshine + Snow - quite refreshing! #crystalfighters #tour #usa #boulder #colorado @… http://t.co/hgG6PPwRvR","[-105.27730954, 40.01918011]"
1408,2013-10-18 21:47:34+00:00,For everyone in California this is what snow looks like❄️⛄️ #boulder #cu #cuboulder @ CU: Farrand Field http://t.co/XbtfmhShPn,"[-105.26733617, 40.0056298]"
1409,2013-10-18 20:32:13+00:00,More schwag coming in to the shop at fullcycle for@the cyclist4jamestown tomorrow. People of #boulder… http://t.co/ingbISzKvF,"[-105.272271, 40.01967]"
1410,2013-10-18 22:21:44+00:00,Just felt my head and it's actually still really big. Thought I'd grown into the bastard thing. #boulder,"[-0.6892967, 50.7975017]"
1411,2013-10-18 16:27:25+00:00,Leaves aren't even off the trees and we've got #snow. Shouldn't fall come before winter? #Boulder… http://t.co/9QETXGT4H6,"[-105.26044088, 40.01854869]"
1412,2013-10-19 04:38:24+00:00,Righteous Brothers opening at @portugaltheman #boulder @BoulderTheater http://t.co/rpxfdY1OlV,"[-105.27722125, 40.01920663]"
1413,2013-10-18 21:29:33+00:00,#boulder baby! (@ Camping Les Prés) http://t.co/VlZpkZe4b3,"[2.6969481, 48.31735659]"
1414,2013-10-19 00:21:18+00:00,Infused oxygen time! #Boulder @ tonic http://t.co/dHiEy8NMgI,"[-105.282748, 40.017559]"
1415,2013-10-18 18:05:25+00:00,Hello #Boulder #Colorado! @ Pekoe Sip House http://t.co/vlP0dKn2Aw,"[-105.281475, 40.025927]"
1416,2013-10-18 17:19:43+00:00,"We like to move it, move it!! #dancingisfun #funtimes #lovethisgirl #boulder #colorado milabrooks @… http://t.co/1VvAIgCp1r","[-105.2806208, 40.0168083]"
1417,2013-10-18 12:20:05+00:00,Saw lots of these guys on my way up to see Lucho yesterday in the hills of #Boulder &amp; #Golden http://t.co/aarpZgsEIU,"[-105.22215927, 40.00698653]"
1418,2013-10-18 13:05:54+00:00,@RightWeather there is snow alright in #Boulder this morning. View from outside my porch. http://t.co/0Cd7oyZlJf,"[-105.22228282, 40.00683532]"
1419,2013-10-18 06:00:09+00:00,"Oh hey snow, welcome back to Fort Collins! #cowx http://t.co/Ay3pmC5xSR","[-105.09970662, 40.57561174]"
1420,2013-10-18 12:13:09+00:00,“@CU_Video: New Video: This One is for Boulder #GoBuffs #boulderflood http://t.co/3lNuhl4htq” Everyone needs to watch this video!!!,"[-104.91440812, 39.92253878]"
1421,2013-10-18 14:11:36+00:00,Lakewood won!! http://t.co/Qy98RXYqFr #ColoradoStrong #ROAR (cc: @zbloxham) http://t.co/Vt7fRwKgwo,"[-104.985404, 39.74528]"
1422,2013-10-18 14:03:33+00:00,I guess winter is here #boulder #nofilter @ Tantra Park http://t.co/vySW5xUJWL,"[-105.23696246, 39.98150573]"
1423,2013-10-18 06:40:13+00:00,Tis snowing. #boulder ❄️,"[-105.24091604, 40.0002502]"
1424,2013-10-18 15:05:17+00:00,It just started to snow! I bet it will be white before we know it. #cowx http://t.co/mD53PV09zR,"[-104.57983048, 38.31281049]"
1425,2013-10-18 13:47:30+00:00,#boulder 1st (real) snow storm of the year http://t.co/DQN85vO4rd,"[-105.257738, 40.009196]"
1426,2013-10-18 15:49:55+00:00,And so it begins. #winteriscoming #CU #snow #Boulder  #pictapgo_app @ University Memorial Center (UMC) http://t.co/V61OFvPztn,"[-105.27168274, 40.00651392]"
1427,2013-10-18 09:47:17+00:00,It's snowing in #Boulder so I cut open a Sherpa and am sleeping inside him.,"[-105.24234239, 40.00146502]"
1428,2013-10-18 15:39:16+00:00,@crocs volunteers hard at work! #boulderflood,"[-105.29689919, 40.01296597]"
1429,2013-10-18 12:20:08+00:00,YAY! Lakewood HS Tigers win @katyperry #ROAR contest! She'll perform concert &amp; they'll donate proceeds to #COFloodRelief! #UpWith7News @gma,"[-86.14404582, 30.32157735]"
1430,2013-10-18 13:38:23+00:00,Nice October storm.  Come on El Niño.  #boulder #snow @ Chautauqua Park http://t.co/JMUwblWstk,"[-105.28241933, 39.99876656]"
1431,2013-10-18 12:58:41+00:00,Good morning #Boulder. Hello snow! @ South Boulder http://t.co/yNOgfWHOyQ,"[-105.24016816, 39.97161659]"
1432,2013-10-18 13:47:20+00:00,A little wintry mix for this morning's commute. #fb #boulder #cycling http://t.co/5iw9vK6Rvl,"[-105.228833, 40.01475]"
1433,2013-10-18 14:41:11+00:00,#Boulder in the snow. @ Table Mesa http://t.co/kvYxRMje2h,"[-105.24950559, 39.98506987]"
1434,2013-10-18 12:31:24+00:00,"#ROAR CONGRATS to LAKEWOOD HIGH SCHOOL. #COFlood Friday, Oct. 25 #KatyPerry's live concert at Lakewood High  #KATYonGMA” #CORecovery #GMA","[-105.14344934, 39.80741689]"
1435,2013-10-18 12:56:43+00:00,First snow of the season. Obligatory patio furniture photo #COwx http://t.co/IgUNWZec1Q,"[-104.99451231, 40.54558739]"
1436,2013-10-17 12:19:33+00:00,Starting the new day with @AmanteCoffee #boulder http://t.co/7A4UTKT8T5,"[-105.25617563, 39.9995509]"
1437,2013-10-17 04:16:11+00:00,"Hey #boulder, now that our National Parks are about to re-open, perhaps you should figure your shit out and open some trails.","[-104.98262707, 39.67818276]"
1438,2013-10-18 03:50:24+00:00,They did it again. Can't wait for Saturday! “@CU_Video: New Video: This One is for Boulder #GoBuffs #boulderflood http://t.co/1aer1p0zuI”,"[-104.99071868, 39.77179116]"
1439,2013-10-17 21:52:38+00:00,Con el nuevo roommate @leoporrash #colorado #boulder #coloradouniversity #college #cold #weather #fall… http://t.co/YZK74KOpqR,"[-105.25163145, 39.99889024]"
1440,2013-10-17 13:33:23+00:00,"الليله هاذي واضحه ليلة فراق حاولت اعديها وعيت تعدي ..

#Boulder❤","[-104.69809173, 39.83280896]"
1441,2013-10-18 04:34:27+00:00,“@CU_Video: New Video: This One is for Boulder #GoBuffs #boulderflood http://t.co/JLgsOly3ax” @geoff_DC @Alexthe_lion,"[-117.2857534, 33.2226801]"
1442,2013-10-17 17:45:19+00:00,Love this time of year! #pumpkinspice #coffee #boulder (@ Tee &amp; Cakes) [pic]: http://t.co/oFhnP0pnRS,"[-105.277228, 40.017969]"
1443,2013-10-17 16:02:03+00:00,"fall in #boulder #myhandsome ♫ ""Rolling Waves"" by @TNAF (@ Colorado) http://t.co/knuULVhtx0 [pic]","[-104.82795118, 39.62275424]"
1444,2013-10-17 16:41:03+00:00,#tbt to the day we met #Ralphie and Colleen's life changed forever #cuboulder #boulder #buffalo… http://t.co/KvE9KwwhDG,"[-105.26688695, 40.00939837]"
1445,2013-10-18 03:28:47+00:00,"Learned 3 lessons on this @vocroadshow stop in #Denver #Boulder: people want to help (ask them!), community is organic, #payitforward lives","[-104.99276712, 39.73361759]"
1446,2013-10-18 01:51:29+00:00,"@Tuckertown Just checking in on the wild, Wild West. How are u and the recovery from the #COflood?","[-83.394458, 33.332135]"
1447,2013-10-17 20:02:00+00:00,Pumpkin Patch field trip with the students! #autumn #pumpkin #patch #boulder #colorado #303 @ Munson… http://t.co/yLAtBlrLJG,"[-105.1798417, 40.01293931]"
1448,2013-10-17 13:36:06+00:00,Love these people :) #funtimes #pressplay #love #boulder #colorado @ Press Play http://t.co/qOZlG4eFdF,"[-105.2825908, 40.01754389]"
1449,2013-10-17 06:56:11+00:00,Drunk and high people on the slack line at 1 am is the best #peoplewatching #boulder #highanddrunkdudes #fromafrat 🚬🍺😂,"[-105.25210421, 39.99864561]"
1450,2013-10-18 01:13:01+00:00,"Betasso trail, Boulder.  #fall #salomon_running #boulder @ Betasso Benjamin Loop Trail http://t.co/XjxeXwVQy7","[-105.34371615, 40.02598776]"
1451,2013-10-17 15:21:03+00:00,"#new #album #tnaf #stillness #np #boulder #hiking #stone #statues #zen #just... ♫ ""A Stillness"" by @TNAF http://t.co/YlSHLvDDCC [pic]","[-105.01823044, 39.72910685]"
1452,2013-10-17 14:49:10+00:00,"That was the mountains last week, now they have a solid mantle of white #cowx #winteriscominganditsawesome http://t.co/qMlDcLwQjV","[-104.8802372, 39.5856857]"
1453,2013-10-16 16:17:47+00:00,For the 1st time CO SBC disaster relief were brought to the table at the start of relief efforts during the #cofloods  #makingjesusfamous,"[-108.5423907, 39.1129978]"
1454,2013-10-16 21:52:34+00:00,#Avery #Boulder #IPA @ Avery Brewing Company http://t.co/ak2B1Ofzc2,"[-105.219066, 40.01697237]"
